,naf,text
2144,23,"Z   Fabrication de produits réfractaires Cette sous-classe comprend la fabrication de produits intermédiaires réfractaires obtenus à partir de minerais non-métalliques extraits de mines ou de carrières, tels que le sable, le gravier, la pierre ou l'argile.  Cette sous-classe comprend : la fabrication de produits réfractaires non façonnés : • mortiers, bétons, etc. la fabrication de produits réfractaires façonnés : • articles céramiques calorifuges en farines siliceuses fossiles • briques, dalles et carreaux • cornues, creusets, moufles, gaines, busettes, tubes, tuyaux, etc.  Cette sous-classe comprend aussi : la fabrication d'articles réfractaires à base de magnésite, de dolomie ou de chromite "
2145,23,FABRICATION DE MATÉRIAUX DE CONSTRUCTION EN TERRE CUITE
2146,23,Fabrication de carreaux en céramique
2147,23,"Z   Fabrication de carreaux en céramique Cette sous-classe comprend : la fabrication de carreaux pour le revêtement des murs et des cheminées, etc., en céramique non réfractaire la fabrication de carreaux et de dalles de pavement en céramique non réfractaire "
2148,23,"Façonnage d'articles en verre, y compris d'articles techniques en verre CA : - façons de travail à chaud du verre (montage, ajustage et calibrage d'appareils de laboratoire) façons de travail du vitrail"
2149,23,"Opérations sous-traitées intervenant dans la fabrication d'autre verre travaillé, y compris de verre technique CC : - opérations partielles ou totales du processus de production des produits concernés, réalisées par un sous-traitant sur des intrants possédés par le donneur d'ordre. Ces opérations sont rémunérées pour le travail qu'elles représentent et peuvent comprendre la fourniture de matières premières complémentaires"
2150,23,PRODUITS RÉFRACTAIRES
2151,23,Produits réfractaires
2152,23,Produits réfractaires
2153,23,"Briques, dalles, carreaux et autres produits céramiques en farines siliceuses fossiles ou en terres siliceuses CC : - briques, dalles, carreaux et pièces analogues en farines siliceuses fossiles (kieselguhr, etc.) ou en terres siliceuses "
2154,23,"Briques, dalles, carreaux et matériaux céramiques réfractaires de construction, autres que ceux en farines siliceuses fossiles ou en terres siliceuses CC : - matériaux réfractaires de construction (briques, dalles, etc.) ou de revêtement en céramique réfractaire (à base de magnésie, dolomie, chromite, alumine, etc.)"
2155,23,"Ciments, mortiers, bétons et compositions similaires réfractaires n.c.a. CC : - ciments, enduits, bétons, pisés, mélanges projetables, etc., réfractaires, en poudre ou prêts à l'emploi"
2156,23,"Produits réfractaires non cuits et autres produits céramiques réfractaires CC : - pièces diverses en céramique réfractaire pour usages techniques (cornues, creusets, moufles, gaines, lingotières, etc.) pièces diverses en céramique obtenues par électrofusion CA : - fibres céramiques réfractaires et pièces diverses à base de magnésite, magnésie, dolomie ou chromite "
2157,23,Opérations sous-traitées intervenant dans la fabrication de produits réfractaires
2158,23,"Opérations sous-traitées intervenant dans la fabrication de produits réfractaires CC : - opérations partielles ou totales du processus de production des produits concernés, réalisées par un sous-traitant sur des intrants possédés par le donneur d'ordre. Ces opérations sont rémunérées pour le travail qu'elles représentent et peuvent comprendre la fourniture de matières premières complémentaires"
2159,23,MATÉRIAUX DE CONSTRUCTION EN TERRE CUITE  
2160,23,Carreaux et dalles en céramique
2161,23,Carreaux et dalles en céramique
2162,23,"Carreaux et dalles en céramique CC : - carreaux de revêtement, dalles et tomettes en céramique ou en terre cuite, vernissées, émaillées ou non, même sur support CA : - carreaux de type mosaïque, plinthes, frises en céramique"
2163,23,"Fabrication de briques, tuiles et produits de construction, en terre cuite"
2164,23,"Z   Fabrication de briques, tuiles et produits de construction, en terre cuite Cette sous-classe comprend : la fabrication de briques creuses ou perforées et de briques de parement en terre cuite la fabrication de tuiles et éléments de couverture en terre cuite la fabrication de hourdis en terre cuite la fabrication de conduits de fumée, boisseaux, claustras, en terre cuite la fabrication de drains, tubes, tuyaux, etc., en terre cuite la fabrication de tuyaux en grès "
2165,23,"FABRICATION D'AUTRES PRODUITS EN CÉRAMIQUE ET EN PORCELAINE Ce groupe comprend la fabrication de produits finis obtenus à partir de minerais non-métalliques extraits de mines ou de carrières, tels que le sable, le gravier, la pierre ou l'argile. "
2166,23,Fabrication d'articles céramiques à usage domestique ou ornemental
2167,23,"Z   Fabrication d'articles céramiques à usage domestique ou ornemental Cette sous-classe comprend : la fabrication de vaisselle et d'autres articles de ménage ainsi que d'articles d'hygiène ou de toilette, en porcelaine, faïence, grès ou terre commune la fabrication de statuettes et autres objets d'ornementation en porcelaine, faïence, grès ou terre commune "
2168,23,Opérations sous-traitées intervenant dans la fabrication de carreaux et dalles en céramique
2169,23,"Opérations sous-traitées intervenant dans la fabrication de carreaux et dalles en céramique CC : - opérations partielles ou totales du processus de production des produits concernés, réalisées par un sous-traitant sur des intrants possédés par le donneur d'ordre. Ces opérations sont rémunérées pour le travail qu'elles représentent et peuvent comprendre la fourniture de matières premières complémentaires Par exemple : décoration à façon sur carreaux en céramique"
2170,23,"Tuiles, briques et produits de construction en terre cuite"
2171,23,"Tuiles, briques et produits de construction en terre cuite"
2172,23,"Briques de construction, hourdis, cache-poutrelles et articles similaires, en céramique non réfractaire CC : - briques de construction en terre cuite, pleines, perforées ou creuses CA : - blocs et plaquettes de parement, hourdis, cache-poutrelles, etc., en terre cuite "
2173,23,"Tuiles, éléments de cheminée, conduits de fumée, ornements architectoniques et autres poteries de bâtiment, en céramique CC : - tuiles et accessoires pour couverture en terre cuite conduits de fumée, boisseaux, claustras et autres poteries de bâtiment en terre cuite CA : - ornements architectoniques et garnitures de faîtage "
2174,23,"Tuyaux, gouttières et accessoires de tuyauterie, en céramique CC : - tuyaux, drains et écoulements pluviaux en terre cuite CA : - tuyaux en grès et accessoires de tuyauterie"
2175,23,"Opérations sous-traitées intervenant dans la fabrication de tuiles, briques et produits de construction en terre cuite"
2176,23,"Opérations sous-traitées intervenant dans la fabrication de tuiles, briques et produits de construction en terre cuite CC : - opérations partielles ou totales du processus de production des produits concernés, réalisées par un sous-traitant sur des intrants possédés par le donneur d'ordre. Ces opérations sont rémunérées pour le travail qu'elles représentent et peuvent comprendre la fourniture de matières premières complémentaires"
2177,23,AUTRES PRODUITS EN PORCELAINE ET CÉRAMIQUE    
2178,23,Articles céramiques à usage domestique ou ornemental
2179,23,Articles céramiques à usage domestique ou ornemental
2180,23,"Vaisselle, autres articles de table ou d'économie domestique et articles de toilette, en porcelaine CC : - vaisselle de ménage (services de table, à thé, à café, etc.) et accessoires pour la cuisine ou la toilette, en porcelaine CA : - vaisselle en porcelaine pour collectivités "
2181,23,"Vaisselle, autres articles de table ou d'économie domestique et articles de toilette, autres qu'en porcelaine CC : - vaisselle de ménage en faïence, en grès ou en terre commune (services de table, à thé, à café, etc.) et accessoires divers en ces matières pour la cuisine (cocottes, plats, cruches, pots, etc.) ou la toilette (cuvettes, vases de nuit, cendriers, etc.)  "
2182,23,Fabrication d'appareils sanitaires en céramique
2183,23,"Z   Fabrication d'appareils sanitaires en céramique Cette sous-classe comprend : la fabrication d'appareils sanitaires en céramique tels que éviers, baignoires, bidets, cuvettes de WC, etc. "
2184,23,Fabrication d'isolateurs et pièces isolantes en céramique
2185,23,Z   Fabrication d'isolateurs et pièces isolantes en céramique Cette sous-classe comprend : la fabrication d'isolateurs pour l'électricité et de pièces isolantes en céramique 
2186,23,"Statuettes et autres objets d'ornement en céramique CC : - bibelots, statuettes et autres objets d'ornementation en céramique, y compris muraux vases, cache-pots, objets funéraires ou religieux, bonbonnières, coffrets à bijoux, etc., en céramique"
2187,23,Opérations sous-traitées intervenant dans la fabrication d'articles céramiques à usage domestique ou ornemental
2188,23,"Opérations sous-traitées intervenant dans la fabrication d'articles céramiques à usage domestique ou ornemental CC : - opérations partielles ou totales du processus de production des produits concernés, réalisées par un sous-traitant sur des intrants possédés par le donneur d'ordre. Ces opérations sont rémunérées pour le travail qu'elles représentent et peuvent comprendre la fourniture de matières premières complémentaires Par exemple : cuisson à façon d'articles céramiques à usage domestique ou ornemental peinture et impression sur articles céramiques de ménage ou ornementaux"
2189,23,Appareils sanitaires en céramique
2190,23,Appareils sanitaires en céramique
2191,23,"Appareils sanitaires en céramique CC : - éviers, lavabos et colonnes, cuvettes et réservoirs de WC, baignoires, urinoirs, bidets, etc., en céramique émaillée"
2192,23,Opérations sous-traitées intervenant dans la fabrication d'appareils sanitaires en céramique
2193,23,"Opérations sous-traitées intervenant dans la fabrication d'appareils sanitaires en céramique CC : - opérations partielles ou totales du processus de production des produits concernés, réalisées par un sous-traitant sur des intrants possédés par le donneur d'ordre. Ces opérations sont rémunérées pour le travail qu'elles représentent et peuvent comprendre la fourniture de matières premières complémentaires Par exemple : adaptation de parties en autres matières à des appareils sanitaires"
2194,23,Isolateurs et pièces isolantes en céramique
2195,23,"Isolateurs en céramique ; pièces isolantes pour machines, appareils ou équipements électriques, en céramique"
2196,23,"Isolateurs en céramique ; pièces isolantes pour machines, appareils ou équipements électriques, en céramique CA : - pièces isolantes pour machines et appareils ou équipements électriques, en céramique "
